,start,duration,confidence,loudness_start,loudness_max_time,loudness_max,loudness_end,pitches,timbre
512,170.16035,0.1815,0.093,-18.802,0.05083,-16.375,0.0,"[0.343, 0.261, 0.284, 0.38, 0.415, 1.0, 0.488, 0.04, 0.045, 0.192, 0.186, 0.188]","[41.51, 8.666, 71.52, 22.122, 34.458, -23.595, 5.157, -3.806, 34.636, 2.534, -23.978, -24.37]"
513,170.34186,0.1102,0.322,-21.203,0.02341,-17.798,0.0,"[0.39, 0.223, 0.108, 0.356, 0.63, 1.0, 0.759, 0.068, 0.099, 0.401, 0.177, 0.379]","[39.492, 11.187, 77.63, 54.994, 35.814, -33.583, -3.205, -44.092, 11.66, 9.577, -21.255, -21.101]"
514,170.45206,0.34834,0.57,-24.499,0.11007,-17.399,0.0,"[0.316, 0.427, 0.647, 0.209, 0.254, 0.679, 1.0, 0.133, 0.108, 0.94, 0.087, 0.139]","[40.428, -24.938, 44.193, -36.049, 56.011, -20.37, -26.244, 13.5, -3.486, -6.633, -2.688, -12.432]"
515,170.80042,0.64395,0.256,-21.928,0.09839,-18.347,0.0,"[0.441, 0.398, 0.646, 0.138, 0.062, 0.085, 1.0, 0.218, 0.098, 0.489, 0.083, 0.074]","[39.053, 13.876, -14.739, -23.555, 81.597, -28.582, -31.239, -20.656, 6.636, -11.33, -9.293, 1.113]"
516,171.44435,0.11728,0.492,-25.299,0.01813,-20.652,0.0,"[0.484, 1.0, 0.089, 0.047, 0.059, 0.421, 0.18, 0.066, 0.069, 0.42, 0.332, 0.21]","[38.047, -62.751, 23.642, -14.312, 61.708, -47.718, -14.278, -8.948, 40.786, 10.129, 0.766, -8.174]"
517,171.56163,0.54512,0.894,-22.619,0.32443,-5.871,0.0,"[0.131, 0.185, 1.0, 0.145, 0.275, 0.866, 0.219, 0.414, 0.248, 0.631, 0.079, 0.372]","[46.275, 28.055, 93.944, -125.636, 54.562, 15.397, -35.098, 39.425, 25.894, 10.244, 16.361, -13.806]"
518,172.10677,1.17175,0.84,-17.811,0.09684,-7.883,0.0,"[0.089, 0.166, 1.0, 0.175, 0.066, 0.069, 0.068, 0.322, 0.208, 0.138, 0.092, 0.246]","[44.229, -9.707, 43.188, 52.662, 36.812, 17.416, -42.631, 15.18, 7.8, -22.023, -30.579, -19.992]"
519,173.2785,0.8595,0.746,-27.044,0.14791,-17.801,0.0,"[0.26, 0.127, 0.343, 0.087, 0.105, 1.0, 0.305, 0.984, 0.24, 0.199, 0.132, 0.586]","[36.051, -47.427, 12.391, -0.506, 41.969, 2.288, -18.778, 15.103, 1.951, -5.119, -27.843, 11.691]"
520,174.138,0.90562,1.0,-31.3,0.31619,-4.473,0.0,"[1.0, 0.074, 0.29, 0.082, 0.133, 0.08, 0.086, 0.747, 0.241, 0.157, 0.089, 0.42]","[42.927, 56.758, 108.607, -213.173, 51.925, 29.834, 24.439, 14.653, 19.996, -7.366, 38.151, -6.389]"
521,175.04362,0.89451,1.0,-29.775,0.44407,-3.438,0.0,"[0.147, 0.07, 0.031, 0.022, 1.0, 0.294, 0.025, 0.115, 0.055, 0.806, 0.346, 0.063]","[43.848, 19.595, 130.871, -190.17, 64.336, 68.133, 20.843, 47.175, 1.027, 16.064, -4.172, -0.556]"
522,175.93814,0.4449,0.761,-21.66,0.05217,-12.934,0.0,"[1.0, 0.311, 0.112, 0.149, 0.415, 0.517, 0.167, 0.478, 0.258, 0.294, 0.28, 0.467]","[42.047, 25.156, 30.382, 83.533, 80.169, 6.528, -21.562, 32.442, 17.247, -30.019, -40.142, 12.756]"
523,176.38304,0.41946,0.977,-30.284,0.24265,-11.916,0.0,"[1.0, 0.134, 0.035, 0.07, 0.092, 0.909, 0.067, 0.077, 0.016, 0.022, 0.036, 0.136]","[42.575, 45.032, 63.039, -91.84, 40.414, -0.003, -57.97, 16.688, 26.026, -2.0, 37.9, -16.352]"
524,176.80249,0.54,0.278,-13.603,0.03709,-10.712,0.0,"[0.108, 0.009, 0.014, 0.052, 0.017, 1.0, 0.056, 0.023, 0.01, 0.017, 0.034, 0.404]","[46.542, 93.875, 42.372, 18.559, 33.749, -22.811, -105.162, 14.156, 23.435, 0.994, -4.816, -9.382]"
525,177.34248,0.62594,0.422,-17.758,0.0934,-13.834,0.0,"[0.063, 0.013, 0.015, 0.023, 0.017, 0.822, 0.053, 0.024, 0.029, 0.095, 1.0, 0.139]","[43.224, 64.725, 24.362, 1.529, 39.576, -11.942, -85.896, -15.856, 31.182, 26.411, -14.592, 1.159]"
526,177.96844,0.36735,0.416,-21.146,0.10697,-16.665,0.0,"[0.118, 0.019, 0.032, 0.209, 0.019, 0.555, 0.065, 0.16, 1.0, 0.047, 0.011, 0.061]","[40.544, -10.976, 33.581, 0.86, 47.12, -19.36, -50.631, 12.444, 20.997, 14.735, -7.904, 25.342]"
527,178.33578,0.42268,0.096,-23.749,0.02288,-21.876,0.0,"[0.138, 0.041, 0.019, 0.031, 0.076, 1.0, 0.147, 0.058, 0.178, 0.385, 0.06, 0.031]","[35.804, -21.0, 14.196, 17.259, 48.91, -31.163, -59.273, -8.044, 19.722, 6.862, -14.076, 13.299]"
528,178.75845,0.11166,0.373,-29.452,0.06169,-25.625,0.0,"[0.107, 0.052, 0.02, 0.033, 0.073, 1.0, 0.461, 0.022, 0.025, 0.029, 0.033, 0.005]","[32.991, 28.782, -2.639, -63.671, 11.42, -13.522, -93.315, 11.554, 34.741, -18.257, 8.288, -10.963]"
529,178.87012,0.42349,0.15,-27.125,0.07636,-24.579,0.0,"[0.067, 0.02, 0.019, 0.033, 0.191, 1.0, 0.487, 0.053, 0.016, 0.021, 0.049, 0.044]","[32.222, 41.641, -25.867, -12.11, 9.0, -15.771, -103.935, -20.118, 35.017, -11.464, -16.283, -7.983]"
530,179.29361,0.1795,0.091,-35.219,0.1502,-31.734,0.0,"[0.261, 0.145, 0.097, 0.086, 0.26, 0.701, 1.0, 0.21, 0.096, 0.094, 0.154, 0.034]","[27.406, -7.388, 26.455, -29.899, 4.575, -16.187, -75.12, -53.145, -18.295, -8.995, -1.175, -20.956]"
531,179.47311,1.17823,0.176,-32.13,0.01266,-30.647,0.0,"[0.19, 0.05, 0.105, 0.059, 0.069, 1.0, 0.386, 0.085, 0.065, 0.119, 0.032, 0.035]","[24.449, -140.836, -90.638, 44.909, 25.668, -52.537, -23.825, 77.124, -7.334, -7.935, -43.019, -6.099]"
532,180.65134,1.17533,0.223,-55.578,0.04236,-53.227,-60.0,"[0.544, 0.898, 1.0, 0.419, 0.334, 0.408, 0.425, 0.275, 0.388, 0.374, 0.721, 0.967]","[4.539, 150.046, -79.393, -21.533, 18.527, -41.068, 5.328, 8.799, -10.431, -10.625, -18.51, 3.152]"
